Date.Created,Text
Sat Mar 18 15:57:31," RT @StokeCityAR: 45- \\u0623\\u0631\\u0628\\u0639 \\u062f\\u0642\\u0627\\u0626\\u0642 \\u0648\\u0642\\u062a \\u0628\\u062f\\u0644\\u0627\\u064b \\u0645\\u0646 \\u0627\\u0644\\u0636\\u0627\\u0626\\u0639 #STKCHE\"""
Sat Mar 18 15:57:31," RT @_Drew_McCoy_: If Hillary had Chelsea doing this conservatives would be going ape shit and rightly so. https:\\/\\/t.co\\/B49GBgPG3p\"""
Sat Mar 18 15:57:32, RT @MarkOgden_: Watching Arsenal is like watching Chelsea under Mourinho last season. Wenger can't motivate his players
Sat Mar 18 15:57:32," RT @lericxd: Oh yeah but we are winning #AlomoOnEPL oshey Chelsea https:\\/\\/t.co\\/BYfpHs0oh1\"""
Sat Mar 18 15:57:32," RT @Squawka: Stoke 1-1 Chelsea HT:\\n\\nShots: 1-4\\nPass accuracy: 72%-82%\\nChances created: 0-4\\nPossession: 43%-57%\\n\\nChelsea dominant\\u2026 \"""
Sat Mar 18 15:57:33," RT @nairapaiva1: Bora blues!! \\ud83d\\ude0d\\ud83d\\udd35 https:\\/\\/t.co\\/ebjPXyDgEG\"""
Sat Mar 18 15:57:33," RT @henryloso_: Gary Cahill is a cancer to Chelsea Football Club. #CFC\"""
Sat Mar 18 15:57:33," RT @Alomo_Base: We are still taking predictions for the main event today Stoke City Vs Chelsea. #AlomoOnEPL \\u26bd\\ufe0f\\ud83c\\udf89 https:\\/\\/t.co\\/t4nw0hy8dH\"""
Sat Mar 18 15:57:33," \\u062a\\u0634\\u064a\\u0644\\u0633\\u064a \\u064a\\u0633\\u062c\\u0644 \\u0627\\u0644\\u0647\\u062f\\u0641 \\u0627\\u0644\\u0627\\u0648\\u0644\\nWillian Goal vs Stoke city\\n#STKCHE\\n#RT \\n\\nVIA @ikoora24_2 \\n\\n https:\\/\\/t.co\\/PJ6DsNiQSd\"""
Sat Mar 18 15:57:33," RT @ChelseaFC: Half-time: Stoke 1-1 Chelsea. @willianborges88's excellent free-kick cancelled out by a Walters penalty. #STKCHE https:\\/\\/t.c\\u2026\"""
Sat Mar 18 15:57:34," Unfortunate score line given the efforts of the Blues. Clinical finishing required in the second half. https:\\/\\/t.co\\/M59rGMKcHl\"""
Sat Mar 18 15:57:34," HT #GHPL\\nDwarfs 2-0 Aduana\\nMedeama 0-0 Olympics\\nE. Sharks 1-0 Ashgold\\nBolgaA\\/S 0-0 BechemUtd\\nWAFA 0-0 Chelsea\\nLiberty 0-0 Wa A\\/S\"""
Sat Mar 18 15:57:34," RT @fred_galeyCP: \\\""What fresh hell am I living in where I am going to have to sit through Chelsea Clinton running for office?\\\""-- that quote\\u2026\"""
Sat Mar 18 15:57:35," RT @NicoleFroio: The president has his kids sit in on meetings with world leaders and Greenwald is worried about Chelsea Clinton getting a\\u2026\"""
Sat Mar 18 15:57:35, RT @ChelseaFC: Excellent defensive work by N'Golo Kante
Sat Mar 18 15:57:35," RT @Nelsonmisiko2: @RadioCitizenFM @KakaZema @bekimwamburi @icia_jacob #Karakanayasoka Embakasi hatubonyezi kidude hadi tamati ushindi Kwa\\u2026\"""
Sat Mar 18 15:57:35," RT @ChelseaFC: Willian puts the Blues in front with the cheekiest of finishes at the near post! #STKCHE\"""
Sat Mar 18 15:57:36," Chelsea Clinton lands her latest plush gig - Hot Air https:\\/\\/t.co\\/7jB30U6ghA\"""
Sat Mar 18 15:57:37," Tak dapat tengok game Chelsea \\ud83e\\udd15\"""
